transaction_id,date,region,product_category,quantity,revenue,net_profit
TRX00856,2026-03-30,South America,Toys,71,4868.47,4250.17
TRX00857,2026-01-13,North America,Books,63,27323.1,23661.8
TRX00858,2026-03-08,Africa,Food,64,35872.0,29881.38
TRX00859,2026-01-04,Unknown_Region,Furniture,118,0.0,0.0
TRX00860,2026-03-28,South America,Furniture,74,0.0,0.0
TRX00861,2026-02-15,North America,Food,80,13693.6,11858.66
TRX00862,2026-05-04,Australia,Software,95,9245.4,8339.35
TRX00863,2026-01-27,Australia,Clothing,135,60589.35,54651.59
TRX00864,2026-06-06,Australia,Food,11,618.86,558.21
TRX00865,2026-05-21,Africa,Clothing,32,10998.72,9161.93
TRX00866,2026-03-20,South America,Appliances,96,39670.08,34631.98
TRX00867,2026-06-09,Africa,Food,131,55843.99,46518.04
TRX00868,2026-04-03,Africa,Electronics,88,12127.28,10102.02
TRX00869,2026-05-05,Asia,Software,110,65044.1,57238.81
TRX00870,2026-02-22,Australia,Software,21,6290.97,5674.45
TRX00871,2026-06-18,Africa,Toys,62,47329.56,39425.52
TRX00872,2026-02-19,Europe,Electronics,24,18445.44,14922.36
TRX00873,2026-05-26,Africa,Software,135,28507.95,23747.12
TRX00874,2026-01-22,North America,Clothing,11,8793.73,7615.37
TRX00875,2026-02-16,Africa,Books,99,74579.67,62124.87
TRX00876,2026-06-11,Asia,Toys,119,34579.02,30429.54
TRX00877,2026-05-01,North America,Books,106,38329.6,33193.43
TRX00878,2026-04-17,Asia,Books,95,18363.5,16159.88
TRX00879,2026-03-24,Europe,Appliances,118,52557.2,42518.77
TRX00880,2026-06-12,Europe,Food,7,540.12,436.96
TRX00881,2026-01-17,Asia,Books,7,3660.79,3221.5
TRX00882,2026-05-10,North America,Furniture,0,12191.7,10558.01
TRX00883,2026-01-27,Europe,Books,107,13999.88,11325.9
TRX00884,2026-06-28,North America,Books,131,5686.71,4924.69
TRX00885,2026-05-07,Australia,Furniture,0,9999.99,9019.99
TRX00886,2026-04-21,Europe,Electronics,9,291.33,235.69
TRX00887,2026-03-13,Europe,Furniture,138,29236.68,23652.47
TRX00888,2026-06-08,Africa,Clothing,125,58131.25,48423.33
TRX00889,2026-01-16,Africa,Electronics,33,11640.09,9696.19
TRX00890,2026-05-15,South America,Electronics,59,7867.06,6867.94
TRX00891,2026-06-08,Europe,Electronics,26,6421.74,5195.19
TRX00892,2026-05-14,Asia,Software,35,9046.45,7960.88
TRX00893,2026-02-12,North America,Clothing,149,22929.61,19857.04
TRX00894,2026-01-21,Asia,Toys,92,8895.48,7828.02
TRX00895,2026-02-19,Europe,Clothing,143,75276.63,60898.79
TRX00896,2026-06-05,Asia,Clothing,28,13565.16,11937.34
TRX00897,2026-06-13,South America,Software,95,17233.0,15044.41
TRX00898,2026-03-15,Asia,Software,95,72170.55,63510.08
TRX00899,2026-06-16,Australia,Furniture,49,939.33,847.28
TRX00900,2026-02-12,Australia,Appliances,44,3604.04,3250.84
TRX00901,2026-04-11,North America,Food,68,47965.16,41537.83
TRX00902,2026-03-06,Europe,Clothing,68,54185.8,43836.31
TRX00903,2026-05-06,Asia,Clothing,48,25961.76,22846.35
TRX00904,2026-05-05,Europe,Food,44,23599.4,19091.91
TRX00905,2026-02-19,North America,Electronics,126,24110.1,20879.35
TRX00906,2026-06-28,South America,Appliances,37,25106.72,21918.17
TRX00907,2026-01-21,Asia,Electronics,0,77280.9,68007.19
TRX00908,2026-05-10,Africa,Furniture,112,2768.64,2306.28
TRX00909,2026-01-21,South America,Toys,36,28627.92,24992.17
TRX00910,2026-04-19,North America,Appliances,113,34348.61,29745.9
TRX00911,2026-05-05,North America,Furniture,42,26301.24,22776.87
TRX00912,2026-03-28,Australia,Furniture,122,7833.62,7065.93
TRX00913,2026-04-08,Africa,Furniture,1,224.02,186.61
TRX00914,2026-01-26,Africa,Furniture,134,18498.7,15409.42
TRX00915,2026-04-04,Europe,Appliances,27,18106.2,14647.92
TRX00916,2026-03-11,Australia,Books,122,42996.46,38782.81
TRX00917,2026-05-17,Asia,Furniture,9,1283.76,1129.71
TRX00918,2026-01-15,South America,Clothing,36,0.0,0.0
TRX00919,2026-02-19,South America,Software,85,61996.45,54122.9
TRX00920,2026-03-14,Asia,Books,142,63900.0,56232.0
TRX00921,2026-05-24,North America,Furniture,89,24053.14,20830.02
TRX00922,2026-06-01,Unknown_Region,Food,69,23889.18,23889.18
TRX00923,2026-02-27,North America,Electronics,73,30578.24,26480.76
TRX00924,2026-06-17,South America,Appliances,52,17547.4,15318.88
TRX00925,2026-04-19,Asia,Furniture,78,62395.32,54907.88
TRX00926,2026-02-21,Africa,Books,86,0.0,0.0
TRX00927,2026-04-18,Asia,Appliances,127,81379.06,71613.57
TRX00928,2026-06-02,Unknown_Region,Software,120,26600.4,26600.4
TRX00929,2026-02-02,North America,Food,82,1361.2,1178.8
TRX00930,2026-01-23,Europe,Toys,79,35193.71,28471.71
TRX00931,2026-05-24,North America,Toys,146,85991.08,74468.28
TRX00932,2026-03-13,Asia,Software,101,14561.17,12813.83
TRX00933,2026-02-17,Asia,Electronics,45,25074.9,22065.91
TRX00934,2026-03-04,Asia,Food,83,8793.02,7737.86
TRX00935,2026-01-05,South America,Appliances,72,13353.12,11657.27
TRX00936,2026-03-24,North America,Books,63,16310.7,14125.07
TRX00937,2026-04-24,Europe,Software,89,22594.43,18278.89
TRX00938,2026-04-01,Australia,Toys,27,10431.72,9409.41
TRX00939,2026-05-28,Asia,Clothing,128,30464.0,26808.32
TRX00940,2026-05-26,Australia,Clothing,12,3134.52,2827.34
TRX00941,2026-05-25,North America,Food,134,9570.28,8287.86
TRX00942,2026-06-26,South America,Food,8,3373.6,2945.15
TRX00943,2026-03-13,Unknown_Region,Food,27,9358.74,9358.74
TRX00944,2026-01-11,Unknown_Region,Books,53,7293.33,7293.33
TRX00945,2026-05-15,South America,Software,30,20359.8,17774.11
TRX00946,2026-04-17,North America,Books,13,7634.64,6611.6
TRX00947,2026-02-27,Australia,Furniture,123,71014.05,64054.67
TRX00948,2026-06-12,Asia,Software,36,5943.96,5230.68
TRX00949,2026-03-12,Australia,Appliances,142,84318.18,76055.0
TRX00950,2026-06-29,North America,Electronics,84,4545.24,3936.18
TRX00951,2026-01-14,Asia,Books,80,46326.4,40767.23
TRX00952,2026-01-26,Australia,Electronics,101,14150.1,12763.39
TRX00953,2026-05-23,Asia,Software,68,48906.96,43038.12
TRX00954,2026-03-10,Australia,Electronics,122,35717.94,32217.58
TRX00955,2026-05-15,Australia,Software,104,60897.2,54929.27
TRX00956,2026-05-17,Australia,Electronics,0,14711.2,13269.5
TRX00957,2026-04-02,Europe,Furniture,118,91667.12,74158.7
TRX00958,2026-06-04,Australia,Clothing,114,66284.16,59788.31
TRX00959,2026-06-04,Europe,Electronics,81,27167.4,21978.43
TRX00960,2026-02-01,Asia,Clothing,24,12126.24,10671.09
TRX00961,2026-06-26,Asia,Software,64,32557.44,28650.55
TRX00962,2026-01-11,Asia,Furniture,116,90370.96,79526.44
TRX00963,2026-02-03,Australia,Appliances,102,64440.54,58125.37
TRX00964,2026-02-28,Europe,Electronics,14,9527.7,7707.91
TRX00965,2026-04-10,Australia,Software,114,38236.74,34489.54
TRX00966,2026-01-15,Australia,Books,98,67863.04,61212.46
TRX00967,2026-03-17,Asia,Toys,110,0.0,0.0
TRX00968,2026-02-07,Africa,Furniture,111,59873.4,49874.54
TRX00969,2026-05-03,Europe,Furniture,114,58160.52,47051.86
TRX00970,2026-02-20,Australia,Clothing,139,11108.88,10020.21
TRX00971,2026-01-12,Australia,Clothing,6,780.78,704.26
TRX00972,2026-06-20,North America,Furniture,2,580.52,502.73
TRX00973,2026-03-07,Asia,Electronics,0,29467.83,25931.69
TRX00974,2026-03-08,Africa,Toys,36,10688.76,8903.74
TRX00975,2026-02-04,South America,Software,27,15539.04,13565.58
TRX00976,2026-02-28,North America,Food,111,57560.16,49847.1
TRX00977,2026-06-08,North America,Toys,130,78406.9,67900.38
TRX00978,2026-06-07,Australia,Toys,57,13147.62,11859.15
TRX00979,2026-06-12,North America,Software,125,0.0,0.0
TRX00980,2026-05-05,Africa,Food,70,32561.9,27124.06
TRX00981,2026-03-04,Asia,Books,127,60225.94,52998.83
TRX00982,2026-05-14,North America,Toys,22,3947.02,3418.12
TRX00983,2026-02-08,Europe,Electronics,0,42252.1,34181.95
TRX00984,2026-02-13,Europe,Appliances,41,12195.04,9865.79
TRX00985,2026-02-08,Africa,Books,80,12254.4,10207.92
TRX00986,2026-06-15,Asia,Toys,56,44101.12,38808.99
TRX00987,2026-02-26,Europe,Electronics,122,74118.66,59962.0
TRX00988,2026-01-03,North America,Furniture,70,54565.0,47253.29
TRX00989,2026-04-16,North America,Books,133,103483.31,89616.55
TRX00990,2026-01-07,North America,Furniture,14,3915.1,3390.48
TRX00991,2026-03-26,Africa,Toys,67,26412.74,22001.81
TRX00992,2026-06-03,North America,Food,73,28754.7,24901.57
TRX00993,2026-02-21,Australia,Appliances,31,16754.57,15112.62
TRX00994,2026-03-20,Europe,Electronics,14,828.94,670.61
TRX00995,2026-03-20,Asia,Appliances,100,47521.0,41818.48
TRX00996,2026-03-24,Africa,Furniture,49,33439.07,27854.75
TRX00997,2026-04-15,South America,Books,106,29756.32,25977.27
TRX00998,2026-02-17,Unknown_Region,Software,0,19917.06,19917.06
TRX00999,2026-02-05,Africa,Food,114,73777.38,61456.56
TRX01000,2026-05-15,North America,Books,51,20765.67,17983.07
TRX01001,2026-05-14,North America,Toys,40,26426.0,22884.92
TRX01002,2026-02-25,Australia,Electronics,133,34005.44,30672.91
TRX01003,2026-03-03,Europe,Clothing,134,9271.46,7500.61
TRX01004,2026-03-21,Africa,Food,41,995.48,829.23
TRX01005,2026-04-09,Australia,Electronics,78,44970.12,40563.05
TRX01006,2026-01-25,Africa,Food,49,38770.76,32296.04
TRX01007,2026-02-02,South America,Furniture,28,2243.64,1958.7
TRX01008,2026-04-10,Australia,Food,20,5174.4,4667.31
TRX01009,2026-05-29,Europe,Electronics,67,48972.98,39619.14
TRX01010,2026-05-02,Asia,Clothing,148,29580.76,26031.07
TRX01011,2026-03-29,Asia,Appliances,150,50145.0,44127.6
TRX01012,2026-01-24,South America,Food,108,86100.84,75166.03
TRX01013,2026-06-26,Asia,Software,78,0.0,0.0
TRX01014,2026-06-01,Africa,Software,78,26534.82,22103.51
TRX01015,2026-06-27,South America,Food,109,51289.95,44776.13
TRX01016,2026-03-08,Africa,Toys,107,69059.94,57526.93
TRX01017,2026-01-05,Australia,Furniture,96,46033.92,41522.6
TRX01018,2026-05-29,Europe,Books,42,16094.82,13020.71
TRX01019,2026-05-21,Europe,Food,133,48944.0,39595.7
TRX01020,2026-05-28,Australia,Software,115,70976.85,64021.12
TRX01021,2026-05-04,South America,Electronics,67,9125.4,7966.47
TRX01022,2026-03-18,South America,Toys,116,51531.84,44987.3
TRX01023,2026-02-27,Europe,Furniture,75,25197.75,20384.98
TRX01024,2026-06-14,Africa,Books,58,28588.2,23813.97
TRX01025,2026-01-04,Africa,Furniture,79,31231.07,26015.48
TRX01026,2026-03-01,Europe,Food,134,102199.12,82679.09
TRX01027,2026-06-03,South America,Software,1,214.13,186.94
TRX01028,2026-05-05,North America,Toys,67,47281.9,40946.13
TRX01029,2026-03-01,North America,Toys,108,42775.56,37043.63
TRX01030,2026-06-19,Africa,Furniture,99,54832.14,45675.17
TRX01031,2026-03-27,Australia,Books,131,0.0,0.0
TRX01032,2026-05-20,North America,Furniture,135,77422.5,67047.88
TRX01033,2026-04-27,Asia,Food,81,49587.39,43636.9
TRX01034,2026-01-12,Australia,Electronics,114,68395.44,61692.69
TRX01035,2026-02-05,Asia,Electronics,43,3046.98,2681.34
TRX01036,2026-02-03,Europe,Toys,116,77106.36,62379.05
TRX01037,2026-05-11,Africa,Toys,15,0.0,0.0
TRX01038,2026-05-13,Asia,Food,117,17165.07,15105.26
TRX01039,2026-02-25,Europe,Furniture,74,9349.16,7563.47
TRX01040,2026-01-05,North America,Clothing,115,46282.9,40080.99
TRX01041,2026-03-01,North America,Food,59,0.0,0.0
TRX01042,2026-01-16,Europe,Books,49,1841.42,1489.71
TRX01043,2026-04-10,Unknown_Region,Appliances,47,2239.55,2239.55
TRX01044,2026-05-30,Africa,Software,70,4132.1,3442.04
TRX01045,2026-06-10,Asia,Toys,81,62523.9,55021.03
TRX01046,2026-01-18,North America,Food,129,13128.33,11369.13
TRX01047,2026-05-19,South America,Appliances,119,10978.94,9584.61
TRX01048,2026-04-24,Europe,Clothing,59,31755.57,25690.26
TRX01049,2026-01-04,Africa,Software,45,22493.7,18737.25
TRX01050,2026-03-15,South America,Electronics,93,20523.24,17916.79
TRX01051,2026-05-10,North America,Clothing,123,24577.86,21284.43
TRX01052,2026-06-03,Asia,Toys,38,7680.94,6759.23
TRX01053,2026-02-20,South America,Clothing,40,0.0,0.0
TRX01054,2026-05-30,Asia,Electronics,16,7370.88,6486.37
TRX01055,2026-01-27,Australia,Appliances,35,0.0,0.0
TRX01056,2026-03-23,Europe,Electronics,90,5106.6,4131.24
TRX01057,2026-03-18,Australia,Toys,128,62126.08,56037.72
TRX01058,2026-06-06,Africa,Electronics,7,323.19,269.22
TRX01059,2026-05-17,Australia,Electronics,90,4668.3,4210.81
TRX01060,2026-01-02,Asia,Appliances,116,11535.04,10150.84
TRX01061,2026-02-14,Australia,Appliances,114,11536.8,10406.19
TRX01062,2026-05-05,Australia,Software,94,5247.08,4732.87
TRX01063,2026-02-27,Australia,Furniture,71,0.0,0.0
TRX01064,2026-05-31,South America,Food,0,4965.61,4334.98
TRX01065,2026-01-21,North America,Electronics,116,65689.64,56887.23
TRX01066,2026-06-23,Europe,Software,51,30473.52,24653.08
TRX01067,2026-04-09,Asia,Software,34,0.0,0.0
TRX01068,2026-04-03,Asia,Furniture,50,12424.0,10933.12
TRX01069,2026-02-03,Europe,Electronics,0,0.0,0.0
TRX01070,2026-02-18,South America,Furniture,0,51089.01,44600.71
TRX01071,2026-04-19,Asia,Electronics,31,19571.85,17223.23
TRX01072,2026-02-25,South America,Food,73,31749.16,27717.02
TRX01073,2026-06-23,South America,Clothing,20,11826.0,10324.1
TRX01074,2026-06-13,Asia,Electronics,60,5937.6,5225.09
TRX01075,2026-03-18,Asia,Food,147,15655.5,13776.84
TRX01076,2026-05-05,Africa,Clothing,60,8320.2,6930.73
TRX01077,2026-03-11,Asia,Toys,92,50413.24,44363.65
TRX01078,2026-05-01,Australia,Clothing,116,5840.6,5268.22
TRX01079,2026-03-12,Unknown_Region,Clothing,101,9855.58,9855.58
TRX01080,2026-01-20,Asia,Books,35,6390.3,5623.46
TRX01081,2026-02-20,Africa,Software,12,720.36,600.06
TRX01082,2026-02-12,South America,Furniture,100,25950.0,22654.35
TRX01083,2026-06-25,South America,Furniture,51,30426.09,26561.98
TRX01084,2026-04-05,Asia,Software,129,0.0,0.0
TRX01085,2026-01-30,South America,Books,139,76707.15,66965.34
TRX01086,2026-06-27,South America,Electronics,126,0.0,0.0
TRX01087,2026-03-05,North America,Furniture,122,70891.76,61392.26
TRX01088,2026-06-09,Africa,Clothing,112,77129.92,64249.22
TRX01089,2026-01-05,Australia,Software,147,68140.38,61462.62
TRX01090,2026-02-12,South America,Electronics,143,87401.6,76301.6
TRX01091,2026-06-09,Asia,Food,58,0.0,0.0
TRX01092,2026-01-10,South America,Toys,28,5052.88,4411.16
TRX01093,2026-05-30,Asia,Furniture,23,15416.9,13566.87
TRX01094,2026-02-01,South America,Clothing,73,48574.93,42405.91
TRX01095,2026-01-13,Europe,Books,91,58037.07,46951.99
TRX01096,2026-05-20,Europe,Furniture,0,12164.24,9840.87
TRX01097,2026-02-26,Africa,Clothing,83,15657.95,13043.07
TRX01098,2026-01-16,Unknown_Region,Toys,100,59571.0,59571.0
TRX01099,2026-04-30,North America,Food,46,25934.8,22459.54
TRX01100,2026-02-18,South America,Electronics,56,10529.68,9192.41
TRX01101,2026-05-24,North America,Electronics,7,0.0,0.0
TRX01102,2026-02-27,Australia,Toys,2,1068.3,963.61
TRX01103,2026-04-14,Australia,Clothing,4,2393.04,2158.52
TRX01104,2026-06-02,Africa,Software,102,41329.38,34427.37
TRX01105,2026-03-04,Asia,Food,131,80709.1,71024.01
TRX01106,2026-04-30,Africa,Books,42,16275.0,13557.08
TRX01107,2026-03-28,Asia,Food,86,41065.86,36137.96
TRX01108,2026-01-03,Europe,Software,144,68873.76,55718.87
TRX01109,2026-02-10,Africa,Toys,53,13512.35,11255.79
TRX01110,2026-05-03,Australia,Toys,91,5770.31,5204.82
TRX01111,2026-05-16,Australia,Furniture,26,8568.56,7728.84
TRX01112,2026-03-23,Australia,Food,40,16654.4,15022.27
TRX01113,2026-01-22,Africa,Books,32,22817.92,19007.33
TRX01114,2026-02-04,North America,Toys,89,64994.03,56284.83
TRX01115,2026-02-12,Europe,Software,65,42693.95,34539.41
TRX01116,2026-01-06,North America,Electronics,31,6150.4,5326.25
TRX01117,2026-04-07,Africa,Appliances,1,779.98,649.72
TRX01118,2026-06-27,Australia,Electronics,145,53362.9,48133.34
TRX01119,2026-06-14,Australia,Toys,132,63997.56,57725.8
TRX01120,2026-02-06,Australia,Toys,38,22713.74,20487.79
TRX01121,2026-01-19,Africa,Appliances,114,31294.14,26068.02
TRX01122,2026-04-11,Asia,Clothing,33,20435.25,17983.02
TRX01123,2026-01-05,North America,Software,105,0.0,0.0
TRX01124,2026-03-12,Australia,Clothing,103,8169.96,7369.3
TRX01125,2026-03-20,Africa,Furniture,147,96189.45,80125.81
TRX01126,2026-01-14,Europe,Appliances,50,38275.5,30964.88
TRX01127,2026-04-20,North America,Food,57,10529.61,9118.64
TRX01128,2026-02-23,South America,Books,23,13783.67,12033.14
TRX01129,2026-05-16,South America,Furniture,79,40098.82,35006.27
TRX01130,2026-03-02,Australia,Books,92,7141.96,6442.05
TRX01131,2026-05-23,Africa,Food,71,25373.98,21136.53
TRX01132,2026-06-21,Africa,Toys,128,63453.44,52856.72
TRX01133,2026-03-28,Africa,Toys,33,25565.76,21296.28
TRX01134,2026-06-25,South America,Software,0,71272.96,62221.29
TRX01135,2026-06-10,South America,Electronics,54,38763.36,33840.41
TRX01136,2026-05-23,Africa,Food,96,62970.24,52454.21
TRX01137,2026-02-23,South America,Furniture,0,0.0,0.0
TRX01138,2026-03-18,Australia,Clothing,148,60940.48,54968.31
TRX01139,2026-02-24,North America,Toys,107,31349.93,27149.04
TRX01140,2026-05-20,Europe,Books,108,67417.92,54541.1
TRX01141,2026-01-24,Asia,Books,80,53772.8,47320.06
TRX01142,2026-02-07,Australia,Electronics,111,8061.93,7271.86
TRX01143,2026-06-02,Africa,Food,62,15545.88,12949.72
TRX01144,2026-01-05,South America,Food,117,55260.27,48242.22
TRX01145,2026-04-10,Europe,Books,103,16804.45,13594.8
TRX01146,2026-03-16,North America,Toys,122,79350.02,68717.12
TRX01147,2026-06-25,Europe,Food,64,6056.32,4899.56
TRX01148,2026-04-24,Europe,Books,149,47084.0,38090.96
TRX01149,2026-01-30,Africa,Furniture,148,24517.68,20423.23
TRX01150,2026-03-18,Africa,Electronics,32,6311.04,5257.1
TRX01151,2026-06-03,North America,Electronics,135,22567.95,19543.84
TRX01152,2026-01-04,North America,Clothing,141,104786.97,90745.52
TRX01153,2026-01-09,Australia,Books,127,19566.89,17649.33
TRX01154,2026-06-30,Europe,Food,29,14982.85,12121.13
TRX01155,2026-01-04,Europe,Toys,109,64562.88,52231.37
TRX01156,2026-04-20,South America,Food,101,70470.73,61520.95
TRX01157,2026-06-21,Australia,Books,62,17098.36,15422.72
TRX01158,2026-02-27,Asia,Books,95,64759.6,56988.45
TRX01159,2026-02-13,Africa,Electronics,50,21956.5,18289.76
TRX01160,2026-04-30,Asia,Appliances,11,2971.43,2614.86
TRX01161,2026-01-05,Africa,Toys,18,3387.24,2821.57
TRX01162,2026-04-12,Australia,Software,105,4827.9,4354.77
TRX01163,2026-05-29,Africa,Electronics,31,0.0,0.0
TRX01164,2026-03-20,Europe,Furniture,79,35857.31,29008.56
TRX01165,2026-03-31,South America,Books,86,38791.16,33864.68
TRX01166,2026-01-04,South America,Clothing,78,12115.74,10577.04
TRX01167,2026-01-11,Africa,Books,7,4190.62,3490.79
TRX01168,2026-02-01,Asia,Food,123,35706.9,31422.07
TRX01169,2026-03-11,North America,Clothing,7,836.08,724.05
TRX01170,2026-06-06,North America,Books,0,37306.72,32307.62
TRX01171,2026-05-04,South America,Food,33,18254.94,15936.56
TRX01172,2026-01-07,Australia,Electronics,64,46965.12,42362.54
TRX01173,2026-04-15,South America,Appliances,44,0.0,0.0
TRX01174,2026-01-16,North America,Software,39,12426.96,10761.75
TRX01175,2026-01-07,Africa,Software,96,57435.84,47844.05
TRX01176,2026-02-24,South America,Food,0,16908.75,14761.34
TRX01177,2026-03-02,Asia,Books,138,17065.08,15017.27
TRX01178,2026-06-02,Europe,Clothing,75,27997.5,22649.98
TRX01179,2026-02-03,Africa,Food,46,0.0,0.0
TRX01180,2026-04-03,Australia,Electronics,41,18151.52,16372.67
TRX01181,2026-06-04,Australia,Books,0,46068.0,41553.34
TRX01182,2026-05-27,North America,Toys,121,47012.13,40712.5
TRX01183,2026-06-24,Asia,Furniture,54,26721.9,23515.27
TRX01184,2026-03-09,Asia,Food,139,85390.48,75143.62
TRX01185,2026-05-03,Australia,Books,33,21583.32,19468.15
TRX01186,2026-04-03,Australia,Clothing,134,102646.68,92587.31
TRX01187,2026-02-21,Europe,Appliances,35,12414.5,10043.33
TRX01188,2026-01-25,Asia,Software,34,22950.68,20196.6
TRX01189,2026-03-08,North America,Books,79,24406.26,21135.82
TRX01190,2026-05-26,Asia,Clothing,81,48704.49,42859.95
TRX01191,2026-03-24,Asia,Software,55,25466.65,22410.65
TRX01192,2026-01-21,Europe,Clothing,54,10652.04,8617.5
TRX01193,2026-05-02,Australia,Software,68,22369.28,20177.09
TRX01194,2026-04-29,Europe,Furniture,113,0.0,0.0
TRX01195,2026-04-11,South America,Appliances,74,0.0,0.0
TRX01196,2026-03-21,South America,Software,19,1322.02,1154.12
TRX01197,2026-03-24,South America,Clothing,0,8118.99,7087.88
TRX01198,2026-01-27,Australia,Electronics,67,26492.47,23896.21
TRX01199,2026-03-21,South America,Appliances,91,54272.4,47379.81
TRX01200,2026-03-24,South America,Clothing,74,10537.6,9199.32
TRX01201,2026-04-28,Australia,Software,146,95370.12,86023.85
TRX01202,2026-06-27,North America,Software,72,47470.32,41109.3
TRX01203,2026-01-23,North America,Software,13,2692.3,2331.53
TRX01204,2026-06-19,Asia,Clothing,75,36094.5,31763.16
TRX01205,2026-05-03,Australia,Furniture,85,32779.4,29567.02
TRX01206,2026-02-17,South America,Appliances,81,26957.61,23533.99
TRX01207,2026-04-02,North America,Electronics,118,48066.12,41625.26
TRX01208,2026-04-18,South America,Electronics,128,79153.92,69101.37
TRX01209,2026-06-23,Australia,Toys,133,0.0,0.0
TRX01210,2026-03-22,North America,Appliances,66,24633.84,21332.91
TRX01211,2026-05-08,Unknown_Region,Food,62,8127.58,8127.58
TRX01212,2026-02-19,South America,Clothing,0,53978.4,47123.14
TRX01213,2026-02-05,Australia,Food,109,50789.64,45812.26
TRX01214,2026-01-06,Australia,Electronics,85,13232.8,11935.99
TRX01215,2026-05-17,Asia,Clothing,129,82340.7,72459.82
TRX01216,2026-03-10,Africa,Furniture,131,41246.66,34358.47
TRX01217,2026-01-05,North America,Books,0,2093.22,1812.73
TRX01218,2026-01-31,Asia,Books,0,4559.4,4012.27
TRX01219,2026-05-31,Australia,Food,20,8606.6,7763.15
TRX01220,2026-04-09,Europe,Food,109,49590.64,40118.83
TRX01221,2026-06-30,Australia,Books,22,3078.68,2776.97
TRX01222,2026-03-19,South America,Furniture,57,9061.29,7910.51
TRX01223,2026-05-23,North America,Toys,115,61741.2,53467.88
TRX01224,2026-03-23,Europe,Furniture,82,44135.68,35705.77
TRX01225,2026-02-11,North America,Books,67,3335.26,2888.34
TRX01226,2026-02-24,South America,Books,0,65779.32,57425.35
TRX01227,2026-03-08,South America,Electronics,8,6380.16,5569.88
TRX01228,2026-06-01,Europe,Toys,50,25404.0,20551.84
TRX01229,2026-05-25,Australia,Books,113,36566.8,32983.25
TRX01230,2026-01-16,South America,Clothing,149,27208.89,23753.36
TRX01231,2026-03-02,Australia,Food,80,1657.6,1495.16
TRX01232,2026-05-13,Australia,Books,11,2765.62,2494.59
TRX01233,2026-03-01,North America,Food,46,28100.94,24335.41
TRX01234,2026-06-20,Asia,Electronics,21,0.0,0.0
TRX01235,2026-02-22,North America,Toys,115,70741.1,61261.79
TRX01236,2026-03-04,Africa,Electronics,18,6839.46,5697.27
TRX01237,2026-04-01,Africa,Electronics,0,46580.4,38801.47
TRX01238,2026-03-19,Australia,Furniture,117,58407.57,52683.63
TRX01239,2026-04-23,Europe,Furniture,142,74541.48,60304.06
TRX01240,2026-03-03,Asia,Toys,102,44034.42,38750.29
TRX01241,2026-04-16,Australia,Electronics,115,71003.3,64044.98
TRX01242,2026-05-05,Europe,Software,58,37128.12,30036.65
TRX01243,2026-06-30,Australia,Electronics,7,3157.21,2847.8
TRX01244,2026-05-29,Europe,Books,105,36981.0,29917.63
TRX01245,2026-04-17,Europe,Furniture,50,23022.5,18625.2
TRX01246,2026-01-21,Australia,Food,44,16228.96,14638.52
TRX01247,2026-01-13,Africa,Electronics,46,4076.98,3396.12
TRX01248,2026-03-25,South America,Clothing,2,1568.02,1368.88
TRX01249,2026-04-06,Europe,Furniture,39,27477.45,22229.26
TRX01250,2026-01-11,Africa,Clothing,52,20879.04,17392.24
TRX01251,2026-06-25,Africa,Toys,21,8440.53,7030.96
TRX01252,2026-05-24,South America,Books,137,78117.4,68196.49
TRX01253,2026-04-06,Asia,Appliances,79,1756.17,1545.43
TRX01254,2026-01-10,Australia,Books,150,49011.0,44207.92
TRX01255,2026-06-24,Australia,Food,59,15428.5,13916.51
TRX01256,2026-03-03,Australia,Food,11,8426.55,7600.75
TRX01257,2026-02-06,North America,Furniture,32,23714.88,20537.09
TRX01258,2026-02-13,Australia,Furniture,51,22793.43,20559.67
TRX01259,2026-02-19,Africa,Food,78,47803.08,39819.97
TRX01260,2026-04-09,Asia,Books,86,53649.38,47211.45
TRX01261,2026-05-13,Europe,Clothing,0,73119.55,59153.72
TRX01262,2026-05-01,Australia,Furniture,145,93481.5,84320.31
TRX01263,2026-05-12,Africa,Furniture,115,77002.85,64143.37
TRX01264,2026-01-16,South America,Appliances,96,30536.64,26658.49
TRX01265,2026-04-11,Africa,Furniture,18,11127.24,9268.99
TRX01266,2026-04-11,Europe,Electronics,69,33139.32,26809.71
TRX01267,2026-06-23,Europe,Appliances,133,80737.65,65316.76
TRX01268,2026-06-08,North America,Furniture,110,59169.0,51240.35
TRX01269,2026-03-17,North America,Clothing,43,13172.62,11407.49
TRX01270,2026-03-29,Asia,Food,119,36254.54,31904.0
TRX01271,2026-04-23,Africa,Food,37,872.46,726.76
TRX01272,2026-02-23,South America,Clothing,51,15334.17,13386.73
TRX01273,2026-01-27,Asia,Books,87,64100.73,56408.64
TRX01274,2026-03-20,Africa,Electronics,134,4586.82,3820.82
TRX01275,2026-04-07,North America,Appliances,65,50768.9,43965.87
TRX01276,2026-01-16,Europe,Furniture,86,20240.1,16374.24
TRX01277,2026-01-08,Australia,Electronics,89,1891.25,1705.91
TRX01278,2026-06-14,South America,Clothing,70,14737.8,12866.1
TRX01279,2026-03-10,Asia,Clothing,150,34992.0,30792.96
TRX01280,2026-05-20,Australia,Clothing,34,26177.96,23612.52
TRX01281,2026-05-11,North America,Software,123,35059.92,30361.89
TRX01282,2026-03-03,Asia,Food,97,10429.44,9177.91
